,ds,t,trend,seasonal_lower,seasonal_upper,trend_lower,trend_upper,yhat_lower,yhat_upper,Christmas Eve,Christmas Eve_lower,Christmas Eve_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Spring Festival,Spring Festival_lower,Spring Festival_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,seasonal,yhat
2285,2016-04-04,0.8939749608763693,119978001.19889316,-22182122.93359581,-22182122.93359581,119978001.19889316,119978001.19889316,48593825.73371143,148537456.95828232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.72998706,-18908651.72998706,-18908651.72998706,-3273471.203608746,-3273471.203608746,-3273471.203608746,-22182122.933595806,97795878.26529735
2286,2016-04-05,0.8943661971830986,119956620.64484054,-18909218.718184248,-18909218.718184248,119956620.64484054,119956620.64484054,52426402.64033942,151450082.4209668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878741207,-16146065.878741207,-16146065.878741207,-2763152.8394430396,-2763152.8394430396,-2763152.8394430396,-18909218.718184248,101047401.92665629
2287,2016-04-06,0.8947574334898278,119935240.0907879,-22791023.856048934,-22791023.856048934,119935240.0907879,119935240.0907879,46765406.27868847,147010934.53897688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729002886,-20552432.729002886,-20552432.729002886,-2238591.1270460538,-2238591.1270460538,-2238591.1270460538,-22791023.856048938,97144216.23473896
2288,2016-04-07,0.8951486697965572,119913859.53673527,-17171397.717373554,-17171397.717373554,119913859.53673527,119913859.53673527,52008724.67748846,155090992.906359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072894644,-15476419.072894644,-15476419.072894644,-1694978.6444789083,-1694978.6444789083,-1694978.6444789083,-17171397.717373554,102742461.81936172
2289,2016-04-08,0.8955399061032864,119892478.98268265,5549110.096688,5549110.096688,119892478.98268265,119892478.98268265,73630287.54375426,178329039.3944837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461720553,6677102.461720553,6677102.461720553,-1127992.3650325553,-1127992.3650325553,-1127992.3650325553,5549110.096687998,125441589.07937065
2290,2016-04-09,0.8959311424100157,119871098.42863001,38359123.78380231,38359123.78380231,119871098.42863001,119871098.42863001,110147441.96634123,210960675.15677705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98998956,38893217.98998956,38893217.98998956,-534094.2061872454,-534094.2061872454,-534094.2061872454,38359123.78380231,158230222.21243232
2291,2016-04-10,0.8963223787167449,119849717.87457736,25602443.78747557,25602443.78747557,119849717.87457736,119849717.87457736,95416418.23996606,195096113.8129467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95907882,25513248.95907882,25513248.95907882,89194.82839675434,89194.82839675434,89194.82839675434,25602443.78747557,145452161.66205293
2292,2016-04-11,0.8967136150234741,119828337.32052474,-18165595.79288703,-18165595.79288703,119828337.32052474,119828337.32052474,48337956.97607611,148383982.99213183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730008233,-18908651.730008233,-18908651.730008233,743055.9371212074,743055.9371212074,743055.9371212074,-18165595.792887025,101662741.52763772
2293,2016-04-12,0.8971048513302035,119806956.7664721,-14718888.645260204,-14718888.645260204,119806956.7664721,119806956.7664721,56122612.5042202,152520825.19039991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878735825,-16146065.878735825,-16146065.878735825,1427177.2334756246,1427177.2334756246,1427177.2334756246,-14718888.6452602,105088068.1212119
2294,2016-04-13,0.8974960876369327,119785576.21241947,-18412824.112038728,-18412824.112038728,119785576.21241947,119785576.21241947,51189012.11162242,149559645.52915335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729015578,-20552432.729015578,-20552432.729015578,2139608.6169768493,2139608.6169768493,2139608.6169768493,-18412824.112038728,101372752.10038073
2295,2016-04-14,0.897887323943662,119764195.65836684,-12599746.997792937,-12599746.997792937,119764195.65836684,119764195.65836684,55603056.22946694,152836012.7660348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072919823,-15476419.072919823,-15476419.072919823,2876672.075126887,2876672.075126887,2876672.075126887,-12599746.997792937,107164448.6605739
2296,2016-04-15,0.8982785602503912,119742815.10431422,10310033.532754796,10310033.532754796,119742815.10431422,119742815.10431422,81175456.57620752,181008694.92321464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461644455,6677102.461644455,6677102.461644455,3632931.0711103408,3632931.0711103408,3632931.0711103408,10310033.532754796,130052848.63706902
2297,2016-04-16,0.8986697965571205,119721434.55026156,43294438.929491036,43294438.929491036,119721434.55026156,119721434.55026156,113200626.93717466,212225740.70536917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98996712,38893217.98996712,38893217.98996712,4401220.939523909,4401220.939523909,4401220.939523909,43294438.92949103,163015873.4797526
2298,2016-04-17,0.8990610328638498,119700053.99620894,30685989.373409994,30685989.373409994,119700053.99620894,119700053.99620894,100557596.08485512,200220582.14198402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.9590554,25513248.9590554,25513248.9590554,5172740.41435459,5172740.41435459,5172740.41435459,30685989.37340999,150386043.36961892
2299,2016-04-18,0.8994522691705791,119678673.4421563,-12971449.130519126,-12971449.130519126,119678673.44215629,119678673.44215629,54251312.736989886,156696099.64093956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73002941,-18908651.73002941,-18908651.73002941,5937202.599510286,5937202.599510286,5937202.599510286,-12971449.130519126,106707224.31163718
2300,2016-04-19,0.8998435054773083,119657292.88810366,-9463023.96514433,-9463023.96514433,119657292.88810366,119657292.88810366,61403474.20688036,159261651.70082477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.87873075,-16146065.87873075,-16146065.87873075,6683041.913586424,6683041.913586424,6683041.913586424,-9463023.965144325,110194268.92295934
2301,2016-04-20,0.9002347417840375,119635912.33405104,-13154760.881665926,-13154760.881665926,119635912.33405104,119635912.33405104,58946853.99161167,160786835.56540012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72899507,-20552432.72899507,-20552432.72899507,7397671.8473291425,7397671.8473291425,7397671.8473291425,-13154760.881665926,106481151.45238511
2302,2016-04-21,0.9006259780907668,119614531.77999842,-7408632.260189004,-7408632.260189004,119614531.77999842,119614531.77999842,62930011.49510846,161895909.8699754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072910372,-15476419.072910372,-15476419.072910372,8067786.812721367,8067786.812721367,8067786.812721367,-7408632.260189005,112205899.51980941
2303,2016-04-22,0.901017214397496,119593151.22594579,15356802.442931382,15356802.442931382,119593151.22594579,119593151.22594579,85478983.57001066,183012085.7943338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461681161,6677102.461681161,6677102.461681161,8679699.98125022,8679699.98125022,8679699.98125022,15356802.442931382,134949953.66887715
2304,2016-04-23,0.9014084507042254,119571770.67189313,48112925.836332634,48112925.836332634,119571770.67189313,119571770.67189313,120833295.12290943,215106891.4268065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98994469,38893217.98994469,38893217.98994469,9219707.846387926,9219707.846387926,9219707.846387926,48112925.83633262,167684696.50822574
2305,2016-04-24,0.9017996870109546,119550390.11784051,35187720.29421201,35187720.29421201,119550390.11784051,119550390.11784051,100652559.56953299,202784775.3871553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95900666,25513248.95900666,25513248.95900666,9674471.335205354,9674471.335205354,9674471.335205354,35187720.29421201,154738110.4120525
2306,2016-04-25,0.9021909233176839,119529009.56378786,-8877249.065539595,-8877249.065539595,119529009.56378786,119529009.56378786,58177075.52006659,162457704.35232106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730050586,-18908651.730050586,-18908651.730050586,10031402.664510991,10031402.664510991,10031402.664510991,-8877249.065539595,110651760.49824826
2307,2016-04-26,0.9025821596244131,119507629.00973524,-5867019.071209383,-5867019.071209383,119507629.00973524,119507629.00973524,63332382.70508245,164894745.3513049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878739974,-16146065.878739974,-16146065.878739974,10279046.807530595,10279046.807530595,10279046.807530595,-5867019.071209379,113640609.93852586
2308,2016-04-27,0.9029733959311425,119486248.45568262,-10144986.309444074,-10144986.309444074,119486248.45568262,119486248.45568262,60464747.3879339,158900451.67031786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729007766,-20552432.729007766,-20552432.729007766,10407446.419563694,10407446.419563694,10407446.419563694,-10144986.309444072,109341262.14623855
2309,2016-04-28,0.9033646322378717,119464867.90162998,-5067939.704213095,-5067939.704213095,119464867.90162998,119464867.90162998,67009140.19287378,164136028.42013964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072910415,-15476419.072910415,-15476419.072910415,10408479.368697317,10408479.368697317,10408479.368697317,-5067939.704213098,114396928.19741689
2310,2016-04-29,0.903755868544601,119443487.34757733,16953261.08635972,16953261.08635972,119443487.34757733,119443487.34757733,87772541.74715362,185082073.53793538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461717865,6677102.461717865,6677102.461717865,10276158.62464185,10276158.62464185,10276158.62464185,16953261.086359717,136396748.43393704
2311,2016-04-30,0.9041471048513302,119422106.79352471,48900103.15080796,48900103.15080796,119422106.79352471,119422106.79352471,119514059.22406234,219457105.77499187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989977725,38893217.989977725,38893217.989977725,10006885.160830222,10006885.160830222,10006885.160830222,48900103.15080795,168322209.94433266
2312,2016-05-01,0.9045383411580594,119400726.23947208,35112894.65884967,35112894.65884967,119400726.23947209,119400726.23947209,103722961.38719968,201952079.17502388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959088918,25513248.959088918,25513248.959088918,9599645.699760754,9599645.699760754,9599645.699760754,35112894.65884967,154513620.89832175
2313,2016-05-02,0.9049295774647887,119379345.68541944,-9852503.181542411,-9852503.181542411,119379345.68541944,119379345.68541944,59000804.3835911,162094061.93417245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730008177,-18908651.730008177,-18908651.730008177,9056148.548465764,9056148.548465764,9056148.548465764,-9852503.181542413,109526842.50387703
2314,2016-05-03,0.905320813771518,119357965.13136682,-7765173.485510562,-7765173.485510562,119357965.13136682,119357965.13136682,59273643.23444742,158724839.53703898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878748896,-16146065.878748896,-16146065.878748896,8380892.393238332,8380892.393238332,8380892.393238332,-7765173.4855105635,111592791.64585626
2315,2016-05-04,0.9057120500782473,119336584.57731418,-12971268.02266588,-12971268.02266588,119336584.57731418,119336584.57731418,57585739.126564175,156866090.99165708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729006603,-20552432.729006603,-20552432.729006603,7581164.706340719,7581164.706340719,7581164.706340719,-12971268.022665884,106365316.5546483
2316,2016-05-05,0.9061032863849765,119315204.02326153,-8809450.757720515,-8809450.757720515,119315204.02326153,119315204.02326153,58522881.83699273,163405519.09386602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072910456,-15476419.072910456,-15476419.072910456,6666968.31518994,6666968.31518994,6666968.31518994,-8809450.757720515,110505753.26554102
2317,2016-05-06,0.9064945226917058,119293823.46920891,12327979.10575259,12327979.10575259,119293823.46920891,119293823.46920891,80645226.71121636,180569295.93900147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.4617545735,6677102.4617545735,6677102.4617545735,5650876.643998015,5650876.643998015,5650876.643998015,12327979.105752587,131621802.5749615
2318,2016-05-07,0.906885758998435,119272442.91515629,43441038.095949054,43441038.095949054,119272442.91515629,119272442.91515629,113059096.1038568,210719978.3363026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.9899238,38893217.9899238,38893217.9899238,4547820.10602526,4547820.10602526,4547820.10602526,43441038.095949054,162713481.01110536
2319,2016-05-08,0.9072769953051644,119251062.36110364,28888057.00558793,28888057.00558793,119251062.36110364,119251062.36110364,100471718.74906835,200460534.99251154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95904018,25513248.95904018,25513248.95904018,3374808.0465477537,3374808.0465477537,3374808.0465477537,28888057.005587935,148139119.3666916
2320,2016-05-09,0.9076682316118936,119229681.80705102,-16758059.270812972,-16758059.270812972,119229681.80705102,119229681.80705102,53130210.465975314,149430658.26347992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73002935,-18908651.73002935,-18908651.73002935,2150592.4592163777,2150592.4592163777,2150592.4592163777,-16758059.27081297,102471622.53623804
2321,2016-05-10,0.9080594679186228,119208301.2529984,-15250784.508634446,-15250784.508634446,119208301.2529984,119208301.2529984,53377723.73746671,149356240.52181506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.87874382,-16146065.87874382,-16146065.87874382,895281.3701093721,895281.3701093721,895281.3701093721,-15250784.508634448,103957516.74436395
2322,2016-05-11,0.9084507042253521,119186920.69894573,-20922521.471600447,-20922521.471600447,119186920.69894573,119186920.69894573,46027620.17353346,149675247.3765813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.7290193,-20552432.7290193,-20552432.7290193,-370088.74258114747,-370088.74258114747,-370088.74258114747,-20922521.471600447,98264399.22734529
2323,2016-05-12,0.9088419405320813,119165540.14489311,-17100429.965601,-17100429.965601,119165540.14489311,119165540.14489311,52181024.475981325,148942624.5437533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072926136,-15476419.072926136,-15476419.072926136,-1624010.8926748657,-1624010.8926748657,-1624010.8926748657,-17100429.965601,102065110.17929211
2324,2016-05-13,0.9092331768388107,119144159.59084049,3832118.1246456504,3832118.1246456504,119144159.59084049,119144159.59084049,75306304.46270047,173741254.59676275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461678474,6677102.461678474,6677102.461678474,-2844984.337032823,-2844984.337032823,-2844984.337032823,3832118.1246456513,122976277.71548614
2325,2016-05-14,0.9096244131455399,119122779.03678785,34881220.06379181,34881220.06379181,119122779.03678787,119122779.03678787,106074248.9475554,204077936.79635844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989956826,38893217.989956826,38893217.989956826,-4011997.9261650178,-4011997.9261650178,-4011997.9261650178,34881220.06379181,154003999.10057968
2326,2016-05-15,0.9100156494522692,119101398.48273522,20408241.43666567,20408241.43666567,119101398.48273522,119101398.48273522,90285115.31905273,188157452.41894704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95901677,25513248.95901677,25513248.95901677,-5105007.522351097,-5105007.522351097,-5105007.522351097,20408241.436665673,139509639.9194009
2327,2016-05-16,0.9104068857589984,119080017.9286826,-25014046.696626995,-25014046.696626995,119080017.9286826,119080017.9286826,44543788.61543469,140533029.53091937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.730050527,-18908651.730050527,-18908651.730050527,-6105394.966576467,-6105394.966576467,-6105394.966576467,-25014046.696626995,94065971.2320556
2328,2016-05-17,0.9107981220657277,119058637.37462993,-23142462.30803591,-23142462.30803591,119058637.37462993,119058637.37462993,46493063.33086251,144291906.51717815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878752891,-16146065.878752891,-16146065.878752891,-6996396.429283029,-6996396.429283029,-6996396.429283029,-23142462.30803592,95916175.066594
2329,2016-05-18,0.911189358372457,119037256.82057731,-28315921.396277342,-28315921.396277342,119037256.82057731,119037256.82057731,42081453.51300294,137922072.77210116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.728998795,-20552432.728998795,-20552432.728998795,-7763488.667278555,-7763488.667278555,-7763488.667278555,-28315921.39627735,90721335.42429996
2330,2016-05-19,0.9115805946791862,119015876.26652469,-23871141.787360918,-23871141.787360918,119015876.26652469,119015876.26652469,45740133.500689074,141219184.1299627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072901042,-15476419.072901042,-15476419.072901042,-8394722.714459881,-8394722.714459881,-8394722.714459881,-23871141.78736092,95144734.47916377
2331,2016-05-20,0.9119718309859155,118994495.71247205,-2203893.3703524685,-2203893.3703524685,118994495.71247205,118994495.71247205,66158434.48983872,168370547.87264666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461665237,6677102.461665237,6677102.461665237,-8880995.832017705,-8880995.832017705,-8880995.832017705,-2203893.3703524675,116790602.34211959
2332,2016-05-21,0.9123630672926447,118973115.15841942,29676963.887714617,29676963.887714617,118973115.15841942,118973115.15841942,100796012.00402778,196043746.9465737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.989989854,38893217.989989854,38893217.989989854,-9216254.102275243,-9216254.102275243,-9216254.102275243,29676963.88771461,148650079.04613402
2333,2016-05-22,0.912754303599374,118951734.6043668,16115629.130915487,16115629.130915487,118951734.6043668,118951734.6043668,84500897.35152292,183265624.0834858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.958993357,25513248.958993357,25513248.958993357,-9397619.82807787,-9397619.82807787,-9397619.82807787,16115629.130915487,135067363.73528227
2334,2016-05-23,0.9131455399061033,118930354.05031416,-28334091.580956742,-28334091.580956742,118930354.05031416,118930354.05031416,42090824.95603051,138508789.34483352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73002226,-18908651.73002226,-18908651.73002226,-9425439.850934489,-9425439.850934489,-9425439.850934489,-28334091.58095675,90596262.4693574
2335,2016-05-24,0.9135367762128326,118908973.4962615,-25449318.852247227,-25449318.852247227,118908973.4962615,118908973.4962615,47619723.520562895,148079063.67696387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878747664,-16146065.878747664,-16146065.878747664,-9303252.97349956,-9303252.97349956,-9303252.97349956,-25449318.852247223,93459654.64401428
2336,2016-05-25,0.9139280125195618,118887592.94220889,-29590109.539716907,-29590109.539716907,118887592.94220889,118887592.94220889,37518128.78058587,138104822.3771057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72901149,-20552432.72901149,-20552432.72901149,-9037676.81070542,-9037676.81070542,-9037676.81070542,-29590109.53971691,89297483.40249197
2337,2016-05-26,0.9143192488262911,118866212.38815625,-24114635.613757797,-24114635.613757797,118866212.38815625,118866212.38815625,44519535.12305314,143489414.3693812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072901085,-15476419.072901085,-15476419.072901085,-8638216.540856708,-8638216.540856708,-8638216.540856708,-24114635.613757793,94751576.77439846
2338,2016-05-27,0.9147104851330203,118844831.83410361,-1439897.6638518558,-1439897.6638518558,118844831.83410361,118844831.83410361,65523464.1440028,166548471.5676347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.4616705105,6677102.4616705105,6677102.4616705105,-8117000.125522366,-8117000.125522366,-8117000.125522366,-1439897.6638518553,117404934.17025176
2339,2016-05-28,0.9151017214397497,118823451.280051,31404771.432391513,31404771.432391513,118823451.280051,118823451.280051,99567404.33708647,198793186.75888216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98996743,38893217.98996743,38893217.98996743,-7488446.557575909,-7488446.557575909,-7488446.557575909,31404771.432391517,150228222.71244252
2340,2016-05-29,0.9154929577464789,118802070.72599836,18744373.433359906,18744373.433359906,118802070.72599836,118802070.72599836,90643197.9913371,190904429.72389096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.95905029,25513248.95905029,25513248.95905029,-6768875.525690384,-6768875.525690384,-6768875.525690384,18744373.433359906,137546444.15935826
2341,2016-05-30,0.9158841940532081,118780690.17194574,-24884720.230440143,-24884720.230440143,118780690.17194572,118780690.17194572,44805855.732391655,138955008.9799472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73002929,-18908651.73002929,-18908651.73002929,-5976068.500410857,-5976068.500410857,-5976068.500410857,-24884720.230440147,93895969.94150558
2342,2016-05-31,0.9162754303599374,118759309.61789308,-21274858.484831307,-21274858.484831307,118759309.61789308,118759309.61789308,47083421.10379308,148416631.84636438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.87874244,-16146065.87874244,-16146065.87874244,-5128792.606088865,-5128792.606088865,-5128792.606088865,-21274858.484831303,97484451.13306178
2343,2016-06-01,0.9166666666666666,118737929.06384046,-24798732.43549778,-24798732.43549778,118737929.06384046,118737929.06384046,45579919.348745264,143242144.57965085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.729024187,-20552432.729024187,-20552432.729024187,-4246299.706473594,-4246299.706473594,-4246299.706473594,-24798732.43549778,93939196.62834269
2344,2016-06-02,0.917057902973396,118716548.50978781,-18824232.94122732,-18824232.94122732,118716548.50978783,118716548.50978783,51871290.89339713,147512741.34535748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072901128,-15476419.072901128,-15476419.072901128,-3347813.8683261904,-3347813.8683261904,-3347813.8683261904,-18824232.941227317,99892315.5685605
2345,2016-06-03,0.9174491392801252,118695167.95573519,4225081.706083603,4225081.706083603,118695167.95573519,118695167.95573519,77813823.67775282,177356913.8075379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.46162584,6677102.46162584,6677102.46162584,-2452020.7555422336,-2452020.7555422336,-2452020.7555422336,4225081.706083606,122920249.6618188
2346,2016-06-04,0.9178403755868545,118673787.40168257,37316645.456959635,37316645.456959635,118673787.40168257,118673787.40168257,103694015.41064551,206547303.22538877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98996896,38893217.98996896,38893217.98996896,-1576572.5330093286,-1576572.5330093286,-1576572.5330093286,37316645.456959635,155990432.85864222
2347,2016-06-05,0.9182316118935837,118652406.84762993,24775627.437341854,24775627.437341854,118652406.84762993,118652406.84762993,95944051.44929174,192608732.56268558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959001552,25513248.959001552,25513248.959001552,-737621.521659697,-737621.521659697,-737621.521659697,24775627.437341854,143428034.28497177
2348,2016-06-06,0.918622848200313,118631026.29357728,-18858046.88135692,-18858046.88135692,118631026.29357728,118631026.29357728,50763691.76577684,150937283.53290874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.73001516,-18908651.73001516,-18908651.73001516,50604.848658236566,50604.848658236566,50604.848658236566,-18858046.88135692,99772979.41222036
2349,2016-06-07,0.9190140845070423,118609645.73952466,-15369889.60075949,-15369889.60075949,118609645.73952466,118609645.73952466,51716520.91505666,152350834.03542495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16146065.878737358,-16146065.878737358,-16146065.878737358,776176.2779778715,776176.2779778715,776176.2779778715,-15369889.600759488,103239756.13876517
2350,2016-06-08,0.9194053208137715,118588265.18547203,-19122663.86232146,-19122663.86232146,118588265.18547203,118588265.18547203,46991486.52995656,150526718.94499683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20552432.72900368,-20552432.72900368,-20552432.72900368,1429768.8666822228,1429768.8666822228,1429768.8666822228,-19122663.862321455,99465601.32315058
2351,2016-06-09,0.9197965571205008,118566884.63141939,-13471516.184012849,-13471516.184012849,118566884.63141939,118566884.63141939,57135616.91358879,156699641.0235945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15476419.072916811,-15476419.072916811,-15476419.072916811,2004902.8889039617,2004902.8889039617,2004902.8889039617,-13471516.184012849,105095368.44740655
2352,2016-06-10,0.92018779342723,118545504.07736677,9175204.870621277,9175204.870621277,118545504.07736677,118545504.07736677,80598582.46963441,176867060.55600488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6677102.461662544,6677102.461662544,6677102.461662544,2498102.4089587326,2498102.4089587326,2498102.4089587326,9175204.870621277,127720708.94798805
2353,2016-06-11,0.9205790297339593,118524123.52331413,41802190.12893413,41802190.12893413,118524123.52331413,118524123.52331413,111000479.55989027,211856008.2948437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38893217.98997049,38893217.98997049,38893217.98997049,2908972.1389636416,2908972.1389636416,2908972.1389636416,41802190.12893413,160326313.65224826
2354,2016-06-12,0.9209702660406885,118502742.96926148,28753438.08720892,28753438.08720892,118502742.96926148,118502742.96926148,97750253.82639208,195548686.21457595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25513248.959003467,25513248.959003467,25513248.959003467,3240189.128205453,3240189.128205453,3240189.128205453,28753438.08720892,147256181.0564704
2355,2016-06-13,0.9213615023474179,118481362.41520886,-15411242.586268043,-15411242.586268043,118481362.41520886,118481362.41520886,53250492.01927926,152645452.19356385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18908651.729972746,-18908651.729972746,-18908651.729972746,3497409.1437047063,3497409.1437047063,3497409.1437047063,-15411242.58626804,103070119.82894082
