InsertDate,BoxOffice,ServicePrice,ShowCount,AudienceCount,BoxOfficeMoM
2015-10-04,252886281.86,,177666,7734152,-3.48
2015-10-03,262009368.18,,179152,7951020,-7.92
2015-10-02,284544528.39,,179195,8606150,-9.53
2015-10-01,314519127.85,,179013,9467381,40.44
2015-09-30,223944980.58,,167034,6808225,129.43
2015-09-29,97608746.69,,156129,3016677,-12.29
2015-09-28,111280774.86,,155776,3405564,-63.58
2015-09-27,305532847.54,,168810,9334040,1.91
2015-09-26,299807509.22,,169608,9173885,29.44
2015-09-25,231615998.55,,160925,7177555,481.41
2015-09-24,39836837.7,,151550,1202533,29.98
2015-09-23,30648845.72,,147742,938213,-11.06
2015-09-22,34458814.93,,148850,1057051,-5.55
2015-09-21,36483184.0,,149772,1101078,-68.59
2015-09-20,116150654.79,,160758,3468671,-22.75
2015-09-19,150361071.19,,162097,4486046,95.07
2015-09-18,77079794.61,,153740,2315679,45.65
2015-09-17,52922894.14,,151307,1597844,-7.27
2015-09-16,57069100.61,,151849,1687335,-11.31
2015-09-15,64344086.98,,153426,1935250,1.19
2015-09-14,63585783.38,,152651,1908322,-70.67
2015-09-13,216825447.77,,162268,6426222,36.63
2015-09-12,158692983.88,,151477,4689996,69.28
2015-09-11,93745997.86,,142687,2778764,18.45
2015-09-10,79145406.61,,138702,2385593,-14.07
2015-09-09,92105371.17,,139167,2790361,-23.39
2015-09-08,120226369.62,,140619,3750129,196.51
2015-09-07,40546483.81,,148572,1166245,-5.93
2015-09-06,43104287.36,,148817,1233445,-47.35
2015-09-05,81872949.24,,156707,2375616,-24.6
2015-09-04,108584007.04,,157068,3143068,-29.61
2015-09-03,154265140.53,,157751,4177082,13.75
2015-09-02,135620045.53,,152973,3513848,18.06
2015-09-01,114871831.86,,150583,2874721,2.83
2015-08-31,111708631.5,,152091,2925015,-37.52
2015-08-30,178802591.06,,159244,4821003,-7.11
2015-08-29,192494984.17,,159841,5215520,52.06
2015-08-28,126593802.39,,154598,3530144,27.17
2015-08-27,99546095.49,,150060,2942987,16.33
2015-08-26,85575432.76,,153210,2412661,-8.91
2015-08-25,93948224.99,,152988,2708944,-9.29
2015-08-24,103565869.33,,153589,2951182,-53.36
2015-08-23,222060211.24,,159627,6221087,77.38
2015-08-22,125190470.45,,171684,3584864,52.07
2015-08-21,82323439.05,,164962,2415252,-64.81
2015-08-20,233953695.12,,167888,6925604,237.92
2015-08-19,69233477.78,,155936,2063385,2.35
2015-08-18,67645083.64,,156516,2048589,-0.43
2015-08-17,67935123.5,,157279,2039124,-50.29
2015-08-16,136670955.96,,164707,4001545,0.0
2015-08-15,136666796.46,,165763,4002463,51.98
2015-08-14,89924652.54,,161760,2666092,-2.65
2015-08-13,92375543.67,,158925,2741254,42.12
2015-08-12,64997494.43,,157221,1943136,-7.81
2015-08-11,70500361.62,,157342,2125807,1.06
2015-08-10,69763493.34,,158064,2078328,-51.09
2015-08-09,142640714.36,,165371,4168685,-2.46
2015-08-08,146232875.18,,165842,4257098,52.73
2015-08-07,95746262.78,,163417,2835144,15.3
2015-08-06,83043103.71,,158387,2452182,5.03
2015-08-05,79063030.82,,156844,2346091,-10.35
2015-08-04,88190737.8,,158114,2634306,-1.01
2015-08-03,89095049.68,,157722,2633938,-51.1
2015-08-02,182208924.83,,164810,5248449,-4.06
2015-08-01,189915810.52,,165177,5473241,49.44
2015-07-31,127083143.25,,160399,3730869,-6.41
2015-07-30,135782218.16,,157094,4067415,22.64
2015-07-29,110716600.02,,160231,3208289,-11.72
2015-07-28,125419483.73,,159341,3652782,-4.58
2015-07-27,131434859.27,,160405,3796612,-49.75
2015-07-26,261549409.73,,166516,7410941,-0.96
2015-07-25,264083334.5,,167304,7480116,44.15
2015-07-24,183203960.45,,164004,5276716,3.61
2015-07-23,176818672.79,,161574,5120438,-5.23
2015-07-22,186567387.63,,160289,5428988,-12.13
2015-07-21,212316573.15,,160585,6225123,-9.23
2015-07-20,233903867.39,,161354,6819725,-42.16
2015-07-19,404408115.1,,167786,11569223,-4.89
2015-07-18,425195270.7,,168858,12246690,31.71
2015-07-17,322823402.87,,163659,9389638,30.9
2015-07-16,246616928.18,,160924,6988787,93.92
2015-07-15,127176100.38,,160673,3763051,0.0
2015-07-14,127175691.66,,158003,3825506,-0.24
2015-07-13,127479197.58,,157511,3845994,-44.97
2015-07-12,231637247.74,,164110,6971823,0.56
2015-07-11,230356763.61,,164196,7022228,0.34
2015-07-10,229585633.43,,159955,7187076,56.62
2015-07-09,146590294.63,,147958,4554542,129.66
2015-07-08,63830479.6,,145645,1811290,-2.76
2015-07-07,65643357.9,,143318,1845696,0.35
2015-07-06,65411546.41,,144048,1786957,-52.23
2015-07-05,136941110.74,,152892,3661806,-8.35
2015-07-04,149410462.01,,153569,3980146,39.87
2015-07-03,106822087.74,,146817,2837411,20.42
2015-07-02,88711179.66,,140347,2405576,44.43
2015-07-01,61420333.29,,143057,1758694,-13.05
2015-06-30,70636070.72,,142419,2009380,3.01
2015-06-29,68574805.87,,142853,1897068,-50.79
2015-06-28,139363338.53,,153647,3766099,-10.27
2015-06-27,155310843.82,,154575,4162259,42.72
2015-06-26,108820949.84,,146350,2912756,74.91
2015-06-25,62216800.4,,143431,1744198,-6.54
2015-06-24,66571067.76,,142058,1866659,-7.89
2015-06-23,72276597.16,,143191,2055514,-53.62
2015-06-22,155819572.94,,154127,4278797,-29.16
2015-06-21,219953572.59,,157037,5995931,-4.27
2015-06-20,229763751.82,,157577,6294227,73.75
2015-06-19,132236945.01,,148071,3636410,16.63
2015-06-18,113379375.03,,138119,3094131,69.01
2015-06-17,67084810.43,,137973,1825026,-4.83
2015-06-16,70489544.94,,136807,1929515,-4.59
2015-06-15,73884220.02,,137440,2000036,-61.55
2015-06-14,192172912.62,,147172,5110983,-12.33
2015-06-13,219201745.21,,147944,5831765,69.59
2015-06-12,129253110.61,,140777,3440678,25.77
2015-06-11,102771985.21,,136544,2737980,-17.86
2015-06-10,125123485.94,,137367,3355875,109.0
2015-06-09,59867999.07,,141825,1658497,13.7
2015-06-08,52654553.37,,139218,1458744,-58.44
2015-06-07,126696707.3,,150365,3443325,-14.18
2015-06-06,147626819.11,,151346,4010334,87.46
2015-06-05,78750754.3,,142410,2145039,44.43
2015-06-04,54524475.04,,137920,1487338,-5.13
2015-06-03,57474799.21,,138515,1584665,-6.15
2015-06-02,61241929.68,,139418,1703947,-56.77
2015-06-01,141671818.01,,152380,4114813,-9.74
2015-05-31,156952637.47,,154527,4499407,-1.57
2015-05-30,159460287.49,,154698,4544131,103.76
2015-05-29,78258949.26,,143199,2230774,36.55
2015-05-28,57311603.35,,137815,1617444,54.93
2015-05-27,36991622.13,,132350,1061879,-13.11
2015-05-26,42574739.57,,132641,1231241,47.01
2015-05-25,28960309.14,,127321,817495,-67.53
2015-05-24,89194964.48,,138711,2442262,-20.41
2015-05-23,112072874.13,,139625,3038153,94.67
2015-05-22,57572036.24,,129138,1549384,38.97
2015-05-21,41426305.86,,128320,1120686,-35.76
2015-05-20,64487675.46,,127761,1727194,32.43
2015-05-19,48694436.61,,127914,1284833,-9.69
2015-05-18,53921141.38,,128573,1396338,-71.63
2015-05-17,190053947.33,,140022,4794103,-26.81
2015-05-16,259686145.48,,140996,6579181,90.14
2015-05-15,136574795.45,,134198,3436898,38.45
2015-05-14,98644600.93,,126323,2456383,-25.33
2015-05-13,132113782.5,,126705,3335013,-32.14
2015-05-12,194684991.73,,127750,5013927,225.01
2015-05-11,59900868.57,,140507,1602974,-29.06
2015-05-10,84434371.15,,146002,2424591,-17.55
2015-05-09,102401717.84,,146872,2942031,73.36
2015-05-08,59068656.69,,138027,1692161,44.68
2015-05-07,40827977.47,,134958,1132321,-11.17
2015-05-06,45964036.52,,135584,1274503,-13.52
2015-05-05,53152663.28,,136564,1500652,-12.18
2015-05-04,60525659.03,,138093,1675684,-58.42
2015-05-03,145560058.53,,152296,3988837,-35.16
2015-05-02,224474349.52,,153896,6172750,-15.25
2015-05-01,264870708.3,,153854,7349718,84.95
2015-04-30,143215271.78,,143841,4016111,127.71
2015-04-29,62894689.05,,133286,1766812,-5.55
2015-04-28,66593118.38,,132340,1897508,-4.27
2015-04-27,69562906.7,,132854,1956213,-61.08
2015-04-26,178738180.42,,143496,4969185,-15.91
2015-04-25,212549432.93,,144461,5879884,52.61
2015-04-24,139277929.66,,137001,3895026,108.15
2015-04-23,66913244.05,,130553,1802467,-9.17
2015-04-22,73670478.26,,130365,1988078,-14.53
2015-04-21,86191516.61,,131095,2349320,-7.1
2015-04-20,92774234.57,,131733,2492082,-60.0
2015-04-19,231922905.55,,140607,6121334,-15.53
2015-04-18,274564109.58,,141840,7234759,53.32
2015-04-17,179084026.38,,136754,4754194,35.64
2015-04-16,132026184.14,,130681,3478089,-14.72
2015-04-15,154823727.97,,128416,4090250,-14.83
2015-04-14,181773327.76,,127927,4834081,-10.45
2015-04-13,202981892.85,,128797,5343487,-46.98
2015-04-12,382858198.61,,138812,10040873,124.87
2015-04-11,170254874.15,,158818,4830989,134.79
2015-04-10,72513452.16,,140636,2129548,30.69
2015-04-09,55484231.05,,139166,1638660,-7.38
2015-04-08,59906667.8,,139745,1782414,-4.4
2015-04-07,62665767.21,,141152,1895183,-56.77
2015-04-06,144969036.19,,152847,4256169,-26.76
2015-04-05,197926525.0,,154914,5741262,10.49
2015-04-04,179128676.21,,155510,5205188,67.76
2015-04-03,106778866.89,,146390,3117927,25.08
2015-04-02,85367494.31,,137120,2511134,110.36
2015-04-01,40582348.16,,133531,1232982,-11.28
2015-03-31,45742015.29,,133691,1443406,-1.04
2015-03-30,46220771.46,,134911,1428654,-58.24
2015-03-29,110680016.44,,145473,3336109,-14.66
2015-03-28,129698617.08,,146304,3930117,74.85
2015-03-27,74176704.59,,139852,2246505,89.06
2015-03-26,39233760.85,,137667,1180831,-6.04
2015-03-25,41757280.81,,137105,1266709,-9.6
2015-03-24,46192961.67,,137725,1421974,-4.39
2015-03-23,48314147.96,,138431,1468361,-62.05
2015-03-22,127301551.49,,148730,3796233,-20.03
2015-03-21,159195088.19,,149241,4712641,51.87
2015-03-20,104822192.13,,142459,3117045,130.67
2015-03-19,45442030.2,,137503,1359121,-6.55
2015-03-18,48625540.72,,136553,1466494,-7.87
2015-03-17,52776881.79,,137047,1603744,-1.38
2015-03-16,53512792.05,,137563,1607038,-62.49
2015-03-15,142658784.26,,146903,4267701,-18.1
2015-03-14,174195013.67,,147224,5064299,90.8
2015-03-13,91299519.2,,140004,2665032,87.32
2015-03-12,48739859.38,,136272,1353792,-7.64
2015-03-11,52768843.64,,136207,1475632,-9.72
2015-03-10,58448161.96,,137048,1645130,0.3
2015-03-09,58275453.44,,138008,1619112,-66.78
2015-03-08,175439545.85,,147009,4864204,-11.83
2015-03-07,198970170.39,,147300,5414347,61.42
2015-03-06,123263323.44,,143139,3384192,14.64
2015-03-05,107521552.79,,145953,2925860,24.0
2015-03-04,86709077.5,,140635,2306569,-6.02
2015-03-03,92260808.87,,141423,2468687,-5.84
2015-03-02,97986643.95,,143344,2584880,-51.53
2015-03-01,202159831.21,,148891,5215920,7.08
2015-02-28,188789804.89,,148242,4882942,15.24
2015-02-27,163820876.98,,146550,4264173,-10.9
2015-02-26,183865896.21,,147183,4812642,-16.81
2015-02-25,221012592.59,,149414,5758272,-17.29
2015-02-24,267208037.45,,153738,6891852,-3.91
2015-02-23,278093524.11,,154839,7110243,-2.0
2015-02-22,283761073.52,,155819,7201357,-5.98
2015-02-21,301819442.23,,157151,7627595,3.09
2015-02-20,292773845.66,,156974,7415561,-21.58
2015-02-19,373347718.97,,156198,9522838,1660.62
2015-02-18,21205514.57,,65791,578290,-60.15
2015-02-17,53207217.68,,138094,1554859,-10.54
2015-02-16,59472712.39,,139600,1720054,-16.29
2015-02-15,71048176.28,,142861,2041859,-68.58
2015-02-14,226115260.37,,149621,5872361,175.0
2015-02-13,82223020.52,,140293,2364684,25.71
2015-02-12,65408118.71,,138112,1953712,-6.06
2015-02-11,69623922.68,,137812,2098485,-19.7
2015-02-10,86703455.44,,138004,2672539,33.47
2015-02-09,64961052.49,,138416,1908114,-51.76
2015-02-08,134666389.83,,144431,3814196,19.07
2015-02-07,113096330.16,,150384,3304482,38.29
2015-02-06,81779299.73,,145552,2457309,37.93
2015-02-05,59289012.2,,137725,1773096,-5.48
2015-02-04,62729029.54,,137226,1884827,-10.26
2015-02-03,69904449.1,,138084,2119212,-1.3
2015-02-02,70825077.03,,138663,2109381,-56.62
2015-02-01,163283988.77,,148022,4715160,-20.59
2015-01-31,205619960.74,,148750,6012706,33.6
2015-01-30,153906239.18,,134722,4613395,233.26
2015-01-29,46181346.87,,117549,1279056,-5.22
2015-01-28,48724922.04,,116278,1341377,-10.68
2015-01-27,54550098.23,,116557,1499451,-4.7
2015-01-26,57243129.01,,116562,1540007,-57.77
2015-01-25,135537695.45,,124550,3591863,-13.39
2015-01-24,156499676.63,,125378,4112579,37.24
2015-01-23,114033989.14,,120210,3021818,183.19
2015-01-22,40267736.12,,125663,1154214,11.07
2015-01-21,36254496.84,,124187,1074256,-7.3
2015-01-20,39111058.73,,124684,1169143,3.54
2015-01-19,37775002.75,,124984,1107057,-58.6
2015-01-18,91234525.82,,135671,2599963,-16.67
2015-01-17,109491058.42,,136531,3114447,45.55
2015-01-16,75223851.47,,130486,2130650,66.43
2015-01-15,45197736.12,,124339,1292414,9.47
2015-01-14,41287460.12,,121420,1209570,-6.07
2015-01-13,43956393.21,,121501,1300285,5.01
2015-01-12,41858945.51,,121700,1226082,-61.93
2015-01-11,109944699.05,,132195,3214139,-16.31
2015-01-10,131364985.6,,133077,3835416,70.69
2015-01-09,76961506.9,,124871,2242969,38.77
2015-01-08,55458506.15,,122015,1633901,29.23
2015-01-07,42914753.28,,126634,1258896,-7.92
2015-01-06,46605811.14,,127056,1379738,-1.63
2015-01-05,47378341.6,,127681,1372650,-25.82
2015-01-04,63866520.03,,130122,1819775,-41.1
2015-01-03,108433958.18,,139362,2897991,-33.5
2015-01-02,163050081.91,,140436,4398055,-13.94
2015-01-01,189458041.6,,140787,5117805,45.29
2014-12-31,130404125.87,,128378,3558627,90.79
2014-12-30,68348969.89,,118103,1819365,12.32
2014-12-29,60853260.91,,118016,1595855,-54.62
2014-12-28,134088988.94,,127161,3561812,-9.38
2014-12-27,147961574.79,,127844,3932942,62.13
2014-12-26,91263264.96,,121259,2451763,-11.15
2014-12-25,102710810.4,,120532,2569344,-20.17
2014-12-24,128654681.58,,123976,3175327,133.39
2014-12-23,55125460.9,,111172,1500718,23.07
2014-12-22,44792807.45,,112044,1248548,-61.66
2014-12-21,116840802.79,,118487,3006705,-20.81
2014-12-20,147544982.7,,118961,3774582,54.37
2014-12-19,95580848.17,,112927,2432190,-2.89
2014-12-18,98429251.59,,112164,2505609,125.92
2014-12-17,43567308.55,,121303,1264817,7.49
2014-12-16,40532243.44,,118929,1253395,1.42
2014-12-15,39964063.59,,119174,1212882,-58.13
2014-12-14,95455462.14,,129095,2819692,-20.31
2014-12-13,119777000.12,,130050,3577896,55.31
2014-12-12,77122393.79,,122552,2338725,70.62
2014-12-11,45202455.82,,113999,1302482,-6.48
2014-12-10,48335775.38,,112480,1397206,-11.29
2014-12-09,54488503.47,,112848,1592932,0.15
2014-12-08,54407788.72,,113270,1558365,-56.45
2014-12-07,124926814.0,,122793,3499624,-17.07
2014-12-06,150639859.15,,123451,4216348,48.65
2014-12-05,101340855.23,,116666,2849621,147.35
2014-12-04,40970112.2,,112181,1134127,-4.23
2014-12-03,42777762.79,,111876,1196798,-17.6
2014-12-02,51912045.45,,112436,1438813,33.38
2014-12-01,38921827.16,,116188,1147064,-63.8
2014-11-30,107524659.67,,125802,3136196,-18.58
2014-11-29,132057103.1,,127507,3815481,82.37
2014-11-28,72409671.08,,121077,2149173,77.57
2014-11-27,40779018.71,,104326,1212181,-6.86
2014-11-26,43780486.13,,104137,1298102,-9.44
2014-11-25,48346478.23,,104584,1442568,4.53
2014-11-24,46251565.25,,105140,1352903,-63.33
2014-11-23,126119206.39,,114103,3579162,-13.04
2014-11-22,145034770.12,,115126,4112398,75.07
2014-11-21,82844796.64,,109029,2374762,76.03
2014-11-20,47064091.55,,109316,1374615,-6.41
2014-11-19,50286844.33,,108678,1474203,-10.19
2014-11-18,55990661.3,,109288,1658389,4.39
2014-11-17,53637329.52,,109940,1560271,-61.63
2014-11-16,139775324.16,,117862,3967257,-8.43
2014-11-15,152635513.06,,118613,4344773,80.83
2014-11-14,84406280.12,,113277,2441092,53.96
2014-11-13,54822624.75,,108819,1592689,-10.21
2014-11-12,61057920.07,,109025,1766666,-26.2
2014-11-11,82736502.26,,125603,2481270,132.27
2014-11-10,35621584.59,,122693,1040413,-58.4
2014-11-09,85624033.32,,130441,2451467,-17.24
2014-11-08,103462605.43,,131101,2936686,71.05
2014-11-07,60485132.92,,125715,1731574,49.97
2014-11-06,40332039.73,,120802,1156352,1.75
2014-11-05,39639152.62,,120555,1122289,-10.27
2014-11-04,44175754.88,,121137,1259630,0.98
2014-11-03,43745882.87,,121681,1231125,-59.98
2014-11-02,109301661.09,,132281,3087312,-20.2
2014-11-01,136973678.12,,133590,3865003,49.18
2014-10-31,91820355.56,,127590,2627093,113.45
2014-10-30,43016596.29,,121076,1276109,2.57
2014-10-29,41936856.82,,118566,1250194,-10.16
2014-10-28,46677499.96,,119055,1402711,14.07
2014-10-27,40920247.69,,120415,1162773,-59.7
2014-10-26,101534402.16,,129770,2827790,-15.87
2014-10-25,120689933.45,,130628,3342464,61.87
2014-10-24,74558366.58,,123497,2074945,95.31
2014-10-23,38173953.67,,113434,1060912,-1.56
2014-10-22,38779244.41,,113341,1085808,-11.56
2014-10-21,43848000.51,,113763,1240783,25.24
2014-10-20,35009865.21,,111894,979256,-63.12
2014-10-19,94920410.04,,121311,2610932,-18.8
2014-10-18,116899434.22,,121838,3201450,87.53
2014-10-17,62337239.54,,114895,1725595,39.02
2014-10-16,44841550.31,,111156,1240444,-6.87
2014-10-15,48150456.51,,111646,1338580,-11.67
2014-10-14,54512049.84,,112715,1528660,-1.15
2014-10-13,55145417.34,,113482,1519062,-62.69
2014-10-12,147813200.89,,120924,4010244,29.57
2014-10-11,114083450.03,,117001,3094202,35.49
2014-10-10,84199429.65,,114519,2287583,60.02
2014-10-09,52619291.91,,109016,1515463,-3.75
2014-10-08,54667626.37,,109667,1598369,-50.78
2014-10-07,111077697.86,,123753,3285343,-22.47
2014-10-06,143265165.01,,125400,4181926,-5.52
2014-10-05,151640790.9,,126109,4406793,-3.25
2014-10-04,156727398.35,,126615,4542113,-6.61
2014-10-03,167814875.02,,127358,4852468,-8.32
2014-10-02,183051232.4,,126981,5290065,-10.62
2014-10-01,204800954.72,,125753,5874899,55.49
2014-09-30,131714338.87,,114525,3954569,218.12
2014-09-29,41403642.2,,110257,1268633,-12.77
2014-09-28,47467410.1,,112754,1439657,-48.28
2014-09-27,91769192.53,,116690,2745832,72.35
2014-09-26,53245874.42,,111049,1613236,66.28
2014-09-25,32022677.73,,110544,982307,14.94
2014-09-24,27859893.12,,112747,862418,-6.79
2014-09-23,29889138.89,,113551,946731,4.02
2014-09-22,28733418.58,,113956,890056,-59.58
2014-09-21,71094432.16,,122452,2143460,-8.5
2014-09-20,77699773.31,,123341,2372765,66.34
2014-09-19,46710931.25,,117494,1438629,55.45
2014-09-18,30049606.56,,109748,930342,-6.65
2014-09-17,32191438.72,,109881,1005921,-14.25
2014-09-16,37540717.34,,110356,1169298,10.51
2014-09-15,33968964.04,,111069,1059603,-59.55
2014-09-14,83978897.48,,119117,2585580,-12.46
2014-09-13,95930900.76,,119863,2942584,74.37
2014-09-12,55014992.3,,114603,1696659,39.82
2014-09-11,39347221.04,,104995,1213762,-13.95
2014-09-10,45727211.16,,105464,1442437,-9.13
2014-09-09,50320999.3,,105729,1567352,-60.35
2014-09-08,126910554.56,,114290,3799703,-9.15
2014-09-07,139688737.65,,118418,4122991,16.76
2014-09-06,119636496.48,,117477,3523017,66.06
2014-09-05,72044861.2,,109690,2147696,49.99
2014-09-04,48033689.83,,103894,1410495,-13.96
2014-09-03,55825515.25,,104359,1651920,-15.8
2014-09-02,66298969.05,,105356,1982537,-13.17
2014-09-01,76357155.37,,106687,2253171,-38.08
2014-08-31,123314395.72,,119850,3396452,-12.64
2014-08-30,141155634.25,,119102,3864045,24.38
2014-08-29,113487423.92,,116873,3165601,124.79
2014-08-28,50485118.72,,122825,1483903,6.07
2014-08-27,47596925.84,,120652,1404349,-11.86
2014-08-26,53999696.9,,121170,1606862,1.48
2014-08-25,53210296.61,,121795,1562932,-47.11
2014-08-24,100612732.85,,127164,2866994,-4.91
2014-08-23,105804179.08,,128325,2989427,35.73
2014-08-22,77950131.23,,125572,2250678,36.22
2014-08-21,57223348.26,,123978,1722269,9.9
2014-08-20,52067867.2,,121938,1555336,-9.49
2014-08-19,57524298.15,,122291,1732781,2.84
2014-08-18,55934166.95,,122954,1660531,-47.39
2014-08-17,106325773.37,,129179,3054530,-3.18
2014-08-16,109815680.62,,130385,3126040,46.88
2014-08-15,74764182.36,,125876,2214905,8.72
2014-08-14,68764521.1,,120646,1998150,40.24
2014-08-13,49031986.54,,120169,1517591,-10.5
2014-08-12,54786312.02,,120476,1733333,2.57
2014-08-11,53413279.99,,121247,1650908,-44.22
2014-08-10,95749532.21,,126993,2891349,-4.42
2014-08-09,100180085.46,,128237,3014246,27.07
2014-08-08,78836158.17,,124303,2401533,39.87
2014-08-07,56363834.06,,117354,1709786,-5.39
2014-08-06,59572594.59,,117941,1799146,-12.41
2014-08-05,68014344.91,,118935,2076879,-2.94
2014-08-04,70077095.07,,119737,2088730,-48.47
2014-08-03,136004829.78,,125776,3943593,-44.21
2014-08-02,243789868.42,,130030,6740828,129.09
2014-08-01,106418366.98,,123110,3072916,18.85
2014-07-31,89536347.19,,118755,2673239,30.57
2014-07-30,68573512.41,,115248,2146712,-7.48
2014-07-29,74114639.91,,116297,2347433,-1.81
2014-07-28,75479903.13,,117045,2345594,-48.73
2014-07-27,147211890.43,,121342,4391194,-6.61
2014-07-26,157637104.56,,122035,4697477,32.03
2014-07-25,119396205.72,,120038,3631692,-1.21
2014-07-24,120854402.42,,116695,3726483,56.59
2014-07-23,77179621.11,,111944,2276648,-13.46
2014-07-22,89187393.01,,111712,2666408,-4.88
2014-07-21,93765111.92,,112241,2763056,-44.59
2014-07-20,169226557.44,,117984,4876318,-4.35
2014-07-19,176922715.23,,119280,5102051,15.8
2014-07-18,152787796.6,,115305,4552444,2.28
2014-07-17,149378502.01,,107182,4621284,117.93
2014-07-16,68545098.88,,106451,1995797,-5.68
2014-07-15,72674903.14,,105187,2118968,4.64
2014-07-14,69450793.04,,106236,1984562,-50.3
2014-07-13,139746288.89,,111628,3850473,-3.52
2014-07-12,144842567.03,,112835,3948318,39.02
2014-07-11,104186941.07,,111047,2925984,-2.91
2014-07-10,107310980.06,,108321,3058498,34.51
2014-07-09,79779458.5,,98171,2169571,-11.44
2014-07-08,90083525.78,,98581,2453972,-1.49
2014-07-07,91446441.47,,98222,2445087,-48.44
2014-07-06,177372153.23,,102511,4566889,-6.17
2014-07-05,189044904.27,,103075,4835663,41.08
2014-07-04,133998978.73,,100444,3502284,8.14
2014-07-03,123913554.12,,95054,3212083,-8.15
2014-07-02,134913411.33,,95403,3507561,-12.36
2014-07-01,153939068.37,,95798,4021329,-7.35
2014-06-30,166145609.81,,95581,4295282,-37.96
2014-06-29,267813546.44,,100022,6740384,-3.88
2014-06-28,278615554.32,,101771,7004250,25.01
2014-06-27,222873558.22,,98450,5691745,187.39
2014-06-26,77549699.85,,108983,2123381,76.07
2014-06-25,44043916.87,,103758,1248158,-13.49
2014-06-24,50909783.55,,104134,1432267,7.57
2014-06-23,47328674.99,,104222,1320358,-53.75
2014-06-22,102328663.23,,112546,2771316,-9.48
2014-06-21,113051155.09,,113266,3059516,49.11
2014-06-20,75818223.93,,106836,2086260,77.34
2014-06-19,42752723.86,,96878,1175061,-3.21
2014-06-18,44168806.05,,96415,1225281,-12.67
2014-06-17,50574586.51,,96991,1407396,2.75
2014-06-16,49222540.86,,97072,1349827,-56.08
2014-06-15,112070707.55,,106411,3023143,-14.93
2014-06-14,131736905.17,,107554,3525356,45.32
2014-06-13,90652502.98,,99812,2437940,127.65
2014-06-12,39820732.91,,98789,1093754,-0.11
2014-06-11,39865081.23,,97638,1110596,-13.77
2014-06-10,46229213.14,,98419,1300885,4.33
2014-06-09,44308596.1,,98743,1222191,-55.4
2014-06-08,99356686.43,,109448,2695189,-12.04
2014-06-07,112961524.99,,110423,3056595,59.9
2014-06-06,70645605.11,,101793,1920201,111.71
2014-06-05,33369823.17,,95396,959865,1.25
2014-06-04,32958816.56,,94463,951034,-11.73
2014-06-03,37337533.14,,96591,1096483,-68.07
2014-06-02,116935971.13,,114382,3349907,-36.28
2014-06-01,183513226.79,,118169,5296157,32.83
2014-05-31,138161653.26,,115018,3961606,75.15
2014-05-30,78879841.95,,100037,2283728,37.56
2014-05-29,57341090.49,,93533,1675906,34.09
2014-05-28,42761857.95,,94531,1206014,-13.3
2014-05-27,49321261.78,,94752,1399840,4.02
2014-05-26,47413808.04,,94476,1326852,-58.43
2014-05-25,114048731.54,,104297,3109699,-15.91
2014-05-24,135621579.26,,105360,3690110,52.29
2014-05-23,89057481.44,,98853,2455469,167.2
2014-05-22,33329702.15,,97917,963487,-7.99
2014-05-21,36223892.01,,97536,1047002,-40.23
2014-05-20,60606631.06,,99427,1808414,83.04
2014-05-19,33110337.66,,97081,962017,-59.49
2014-05-18,81733963.9,,106915,2303845,-13.77
2014-05-17,94783027.46,,108048,2661620,76.08
2014-05-16,53829641.48,,101306,1538478,83.62
2014-05-15,29315397.71,,96935,849919,-4.53
2014-05-14,30706389.84,,97180,894994,-10.53
2014-05-13,34320280.77,,97995,1010628,2.01
2014-05-12,33645323.58,,98527,975119,-63.94
2014-05-11,93316198.17,,108419,2606229,-23.52
2014-05-10,122009868.99,,109641,3356364,86.09
2014-05-09,65563608.68,,102856,1846370,52.31
2014-05-08,43047078.41,,99146,1224656,-11.28
2014-05-07,48519625.01,,97501,1370816,-13.62
2014-05-06,56168161.7,,97556,1595506,-2.37
2014-05-05,57530835.79,,98240,1607066,-33.46
2014-05-04,86466508.36,,101066,2351927,-10.79
2014-05-03,96920800.97,,122354,2814648,-28.24
2014-05-02,135060954.35,,122700,3924853,-5.73
2014-05-01,143272802.72,,122970,4139176,96.24
2014-04-30,73009845.32,,110595,2218282,44.14
2014-04-29,50652919.73,,106002,1574386,20.92
2014-04-28,41890191.05,,103366,1235544,-56.25
2014-04-27,95738763.78,,114109,2745015,-12.09
2014-04-26,108900846.24,,115143,3112133,59.05
2014-04-25,68471219.53,,107189,1984236,146.83
2014-04-24,27740578.8,,94546,807146,-0.97
2014-04-23,28012583.49,,93809,819815,-9.92
2014-04-22,31098182.66,,94644,922909,6.65
2014-04-21,29160254.74,,95288,848887,-64.2
2014-04-20,81458245.4,,105843,2298084,-17.05
2014-04-19,98199298.82,,106587,2757419,71.27
2014-04-18,57335361.71,,99691,1633012,97.59
2014-04-17,29017619.51,,96768,821413,-3.32
2014-04-16,30014906.0,,96534,855515,-8.71
2014-04-15,32879876.66,,97127,942544,9.74
2014-04-14,29960939.02,,97163,844002,-66.11
2014-04-13,88404084.66,,107896,2424825,-18.05
2014-04-12,107874808.91,,108989,2948665,83.84
2014-04-11,58678505.63,,102219,1620194,68.8
2014-04-10,34762630.25,,94464,966132,-7.32
2014-04-09,37509997.51,,94770,1042449,-11.11
2014-04-08,42199804.84,,96168,1189470,-56.23
2014-04-07,96417050.78,,106337,2634453,-29.12
