Irank,EnMovieID,MovieName,BoxOffice,ShowCount,AudienceCount,AvgBoxOffice,ServicePrice
1679,164,长恨歌,6014356.0,23,1702,3533,
1680,968,门,6012525.0,730,5585,1076,
1681,1078,暖,6009561.0,14,613,9803,
1682,1283,红美丽,6008566.0,16,963,6239,
1683,559770,天地告白,6006219.0,55,1007,5964,
1684,349373,隔世情缘,6002190.0,31,219,27407,
1685,1740,烟雨红颜,6001400.0,9,249,24102,
1686,5322,野蛮师姐,6001098.0,11,64,93767,
1687,408755,小鸡快跑,6000480.0,6,48,125010,
1688,1344,谁说我不在乎,6000214.0,1,107,56076,
1689,3466,公元2000,6000000.0,0,0,0,
1690,297458,紫日,6000000.0,0,0,0,
1691,560560,邓小平·1928,6000000.0,0,0,0,
1692,1345,说好不分手,6000000.0,0,0,0,
1693,409801,虎兄虎弟,6000000.0,0,0,0,
1694,397737,我要飞上天,6000000.0,0,0,0,
1695,3623,怪物,6000000.0,0,0,0,
1696,359016,求婚脑震荡,6000000.0,0,0,0,
1697,616345,我和我们,5994920.0,1134,149873,40,
1698,637884,水墨大别山,5992295.0,1119,149771,40,
1699,573594,爱情36计,5958182.0,21253,217305,27,
1700,297383,即日启程,5944310.0,17973,252543,23,
1701,594376,新妈妈再爱我一次,5939929.0,33958,194966,30,
1702,489329,小战象,5924012.0,15957,297322,19,
1703,592178,杀手欧阳盆栽,5889349.0,22924,194555,30,
1704,616252,一路狂奔,5880611.0,35813,191649,30,
1705,642530,白毛女,5875741.0,27391,193611,30,
1706,638260,猫脸老太太,5860663.0,41075,231547,25,
1707,590133,无间罪：僵尸重生,5844179.0,36734,207370,28,
1708,639002,汽车人总动员,5843013.0,38160,211644,27,0.0
1709,617173,火焰山历险记,5831933.0,27383,210542,27,
1710,614829,猎仇者,5811230.0,35381,194982,29,
1711,2429,千杯不醉,5793647.0,22,856,6768,
1712,591789,奇袭60阵地,5728024.0,18564,180049,31,
1713,616714,圣龙奇兵大冒险,5712557.0,21450,208117,27,
1714,638277,一路向前,5709611.0,35793,192468,29,
1715,589540,与时尚同居,5675239.0,26077,190051,29,
1716,627338,封门村,5672630.0,35991,197842,28,
1717,588802,奋斗,5670963.0,16178,184843,30,
1718,604366,双雄,5665782.0,56805,188724,30,
1719,618726,追爱大布局,5662997.0,45677,192479,29,
1720,374215,赛场大反攻,5642404.0,541,15458,365,
1721,589547,虎王归来,5638999.0,11946,256929,21,
1722,610103,怖偶,5635058.0,43657,191672,29,8.0
1723,592550,铁娘子：坚固柔情,5608205.0,21315,171307,32,
1724,614325,金太狼的幸福生活,5607638.0,39084,186050,30,
1725,608249,2012喜上加喜,5603200.0,21987,181358,30,
1726,629206,扑通扑通我的人生,5591801.0,48398,184973,30,
1727,597187,浮城谜事,5544267.0,34264,179955,30,
1728,354521,华纳巨星总动员,5530000.0,0,0,0,
1729,630094,擦枪走火,5529944.0,44331,183956,30,
1730,596098,超蛙战士之威武教官,5525213.0,12624,195266,28,0.0
1731,643852,死亡游戏,5518589.0,52996,212663,25,
1732,3760,戏王之王,5518341.0,184,5254,1050,
1733,618766,超级保镖,5518154.0,23039,178731,30,
1734,615125,死亡派对,5515967.0,48649,184787,29,
1735,638389,我是谁2015,5512588.0,51474,189056,29,16.0
1736,696,鸡犬不宁,5511825.0,9,336,16404,
1737,638445,金箍棒传奇2：沙僧的逆袭,5510934.0,36071,182614,30,
1738,1380,生日快乐,5500000.0,0,211759,25,
1739,594347,兵临城下之决战要塞,5475829.0,24786,176240,31,
1740,369224,真爱之吻,5464024.0,16998,188596,28,
1741,560121,圆明园,5462081.0,144,1988,2747,
1742,611550,秘密花园,5457357.0,28191,176651,30,
1743,628208,贫穷富爸爸,5423214.0,27686,187440,28,160.0
1744,573365,歼十出击,5413475.0,15351,197583,27,
1745,611103,闪魂,5386774.0,38119,185939,28,0.0
1746,344559,冰川时代,5379216.0,115,963,5585,
1747,572885,秋喜,5371074.0,14296,187656,28,
1748,405263,27套礼服,5367648.0,14347,209223,25,
1749,596648,午夜微博,5366186.0,28434,178484,30,
1750,590327,爱情银行,5360641.0,40300,179487,29,
1751,638432,再见我们的十年,5355863.0,58524,182302,29,
1752,596269,爱在那一天,5343663.0,29626,186473,28,
1753,641998,诡娃,5255556.0,40530,209724,25,
1754,573026,飞越老人院,5255313.0,27824,179466,29,
1755,345352,地牢围攻,5255033.0,14433,185823,28,
1756,641576,惊魂绣花鞋,5242711.0,39470,207290,27,461739.0
1757,589061,我们约会吧,5230850.0,15782,172473,30,
1758,1922,阿嫂传奇,5230000.0,0,0,0,
1759,560113,真水无香,5229649.0,232,21853,239,
1760,637652,笔仙撞碟仙,5226051.0,30702,205811,25,
1761,594163,铁血娇娃,5222862.0,29265,163473,31,
1762,1150,情人结,5219021.0,74,3793,1375,
1763,1002,茉莉花开,5217570.0,178,2344,2225,
1764,612022,星语心愿之再爱,5213708.0,37283,165879,31,
1765,457198,外出,5212689.0,70,1511,3449,
1766,4435,最爱女人购物狂,5209513.0,50,1349,3861,
1767,573561,你在哪里,5202790.0,801,136121,38,
1768,443753,悍将双雄,5186621.0,15139,180673,28,
1769,587871,我们恋爱吧,5183611.0,3121,259024,20,
1770,616515,我为相亲狂,5174711.0,26140,164449,31,
1771,573845,单身日记：好孕来袭,5169927.0,27897,157456,34,334164.0
1772,597232,当流星划过天际,5159418.0,9501,230232,22,
1773,641976,恶灵之门,5141545.0,42431,185493,27,0.0
1774,589847,宅男总动员,5110090.0,16467,171671,29,
1775,573868,摇摆de婚约,5103676.0,12946,182958,27,
1776,588074,我和红七军,5089176.0,1174,146706,34,
1777,637666,异种,5085560.0,57595,184675,27,0.0
1778,593940,水落石出,5083810.0,14016,175923,28,
1779,595867,乐翻天,5077986.0,26075,169678,29,
1780,588292,遥远的拥抱,5069960.0,910,126749,40,
1781,626990,糖果世界大冒险,5060197.0,43354,175670,28,
1782,612577,爸爸妈妈复婚记,5058595.0,868,127028,39,
1783,1679,幸福时光,5057035.0,8,1212,4172,
1784,631467,奇幻女侠,5049489.0,997,131049,38,
1785,617712,疯狂的导演,5042526.0,28907,168749,29,
1786,618881,七彩田野,5041920.0,935,126152,39,
1787,629449,秘术,5037752.0,42554,177840,28,
1788,559773,上善若水,5028210.0,918,125806,39,
1789,641426,哪一天我们会飞,5022189.0,28810,170169,29,
1790,588613,庐山恋2010,5021958.0,15375,182651,27,
1791,587859,我在这里,5018680.0,830,125467,40,
1792,325391,生死格斗,5017172.0,172,2730,1837,
1793,1122,七夜,5011657.0,39,908,5519,
1794,616769,闹在碗中,5011040.0,801,125276,40,
1795,613150,牛老汉的幸福生活,5010860.0,838,125031,40,
1796,520510,第一次的亲密接触,5008183.0,36,488,10262,
1797,630741,见习警员白忆男之初来乍到,5007970.0,903,125200,39,
1798,406780,绅士大盗,5005133.0,28,999,5010,
1799,640883,男左女右,5005060.0,1063,129822,38,
1800,591859,小鬼智多星,5001945.0,1124,142971,34,
1801,553,好奇害死猫,5001932.0,11,135,37051,
1802,641991,这样一位将军,5001560.0,837,125039,40,
1803,594292,回头是远方,5001325.0,982,142895,35,
1804,4847,老港正传,5001108.0,12,190,26321,
1805,3012,花好月圆,5001107.0,7,264,18943,
1806,1475,双镖,5000872.0,8,92,54357,
1807,5192,明明,5000821.0,5,216,23151,
1808,2520,神勇铁金刚,5000560.0,1,56,89295,
1809,316102,儿女一箩筐,5000245.0,2,14,357160,
1810,559679,5颗子弹,5000241.0,2,69,72467,
1811,425730,卢浮魅影,5000201.0,3,11,454563,
1812,642027,大追求,5000200.0,794,125005,40,
1813,1754,柔道龙虎榜,5000150.0,4,30,166671,
1814,641097,爱在烂漫时,5000140.0,910,125006,39,
1815,641096,我的童年谁做主,5000135.0,908,125023,39,
1816,748,紧急迫降,5000104.0,2,52,96155,
1817,2807,地上最强,5000000.0,0,0,0,
1818,332824,空战英豪,5000000.0,0,176689,28,
1819,641112,青花运,5000000.0,902,125000,40,
1820,315856,致命追踪,5000000.0,0,0,0,
1821,560881,英雄无语,5000000.0,0,0,0,
1822,642026,好人高峰,5000000.0,794,124907,40,
1823,641111,二狗返乡记,5000000.0,893,125000,40,
1824,597026,来电不善,4999995.0,1014,142861,34,
1825,639837,民工·老大·老板,4999930.0,1171,154429,32,
1826,593416,赤狼蚁,4999925.0,1061,143491,34,
1827,639885,鹭语,4999640.0,1118,142876,34,
1828,587654,虹飞千岛,4999410.0,1166,154276,32,
1829,594616,一个老师的学校,4999070.0,1159,142832,34,
1830,642050,老人，孩子和外国人,4997480.0,812,124937,40,
1831,589829,魁拔,4992990.0,11128,203972,24,
1832,614604,心灵的故事,4984000.0,818,124600,40,
1833,558005,异冢,4983621.0,5448,89828,55,
1834,559886,我11,4982816.0,32999,171908,28,
1835,589159,激浪青春,4981551.0,50041,172169,28,
1836,630519,宝贝，对不起,4976023.0,31619,173775,28,
1837,643242,地球四季,4974287.0,28805,157491,31,0.0
1838,642220,龙拳小子,4955302.0,21311,195873,25,
1839,596123,追爱,4924152.0,26318,173623,28,
1840,628466,终极硬汉,4921777.0,38338,193982,25,
1841,618533,冲锋战警,4916404.0,29045,158764,30,
1842,559894,古宅魂迷,4912913.0,14971,202551,24,
1843,593204,情回鹭岛,4894248.0,1841,219974,22,
1844,588458,活该你单身,4874845.0,11249,174997,27,
1845,644851,幽灵医院,4853312.0,36692,173706,27,
1846,594595,爆笑角斗士,4848038.0,22583,159290,30,
1847,593750,替身传奇乐翻天,4815730.0,2571,136910,35,
1848,588443,铠甲勇士之帝皇侠,4805688.0,10904,194513,24,
1849,614213,步步追魂,4793288.0,20430,130940,36,
1850,617391,藏羚王之雪域精灵,4771737.0,24673,186518,25,
1851,611817,大叔，我爱你,4760442.0,28189,158805,29,
1852,610924,三个未婚妈妈,4758118.0,33149,165880,28,0.0
1853,573577,超能少年之烈维塔任务,4746435.0,8841,184374,25,
1854,425135,亚瑟和他的迷你王国2,4732495.0,10484,179640,26,
1855,566058,罪恶赎金,4716932.0,34390,141766,33,
1856,559777,女检察官,4700000.0,0,0,0,
1857,386885,舞出我人生,4697902.0,13530,172717,27,
1858,628862,我是处女座,4679439.0,31396,246675,18,
1859,594369,像小强一样活着,4670155.0,15414,182413,25,
1860,1792,疑神疑鬼,4668826.0,243,7723,604,
1861,559565,夺标,4661402.0,14619,207008,22,
1862,608204,宝贝女儿好妈妈之吃记忆的大雪球,4620444.0,24930,162777,28,
1863,639405,放心去飞,4620192.0,1526,184833,24,
1864,596887,憨哥进城,4616483.0,1674,184651,25,0.0
1865,566403,保持爱你,4569318.0,4848,181256,25,
1866,593815,绝色武器,4552407.0,22448,147223,30,
1867,588511,饮食男女2012,4543435.0,26657,147441,30,
1868,415919,雾都孤儿,4531105.0,79,1579,2869,
1869,613518,大明劫,4528756.0,23565,147943,30,
1870,640982,聊斋新编之画皮新娘,4524602.0,36182,177199,25,0.0
1871,617706,4B青年之4楼B座,4522418.0,34595,160304,28,
1872,1827,夜·上海,4519371.0,65,2421,1866,
1873,595857,止杀令,4505193.0,38840,148997,30,
1874,560561,无法尖叫,4500340.0,11,22,204560,
1875,573550,齐天大圣前传,4493758.0,6941,116482,38,
1876,638997,小猪班纳大电影之梦想大“帽”险,4492612.0,27812,155277,28,
1877,637667,呆呆计划,4490470.0,28825,124359,36,45.0
1878,617127,终极大冒险,4469544.0,18061,137671,32,
1879,593691,一次别离,4435570.0,17634,137354,32,
1880,573395,神兵小将,4429089.0,12185,238473,18,
1881,644267,张震讲故事之合租屋,4427804.0,27811,152759,28,
1882,589109,分手达人,4416163.0,41832,150146,29,
1883,619452,拯救大明星,4403052.0,31017,131386,33,
1884,592682,万有引力,4398023.0,15316,144942,30,
1885,591749,转山,4387394.0,13204,146004,30,
1886,640184,恐怖理发店,4380071.0,43663,174247,27,348196.0
1887,658813,掠夺者,4375450.0,36860,153623,28,11530.0
1888,591755,夏日乐悠悠,4363138.0,18691,136931,31,
1889,457021,黄沙武士,4355323.0,16965,137475,31,
1890,642563,青蛙王国之冰冻大冒险,4342608.0,26576,142768,30,
1891,596078,我是大熊猫,4341029.0,22212,171048,25,
1892,614757,人间蒸发,4334826.0,27126,144570,29,
1893,339615,快乐的大脚,4326488.0,1043,29094,148,
1894,644443,丑小鸭历险记,4321914.0,33081,165783,26,
1895,425173,高卢英雄大战凯撒王子,4300000.0,8700,170000,25,
1896,560052,西岳奇童,4290189.0,386,29781,144,
1897,589318,大劫难,4265971.0,3262,148688,28,
1898,619430,世界屋脊的歌声,4252012.0,945,125316,33,
1899,596605,艺术家,4244773.0,16190,121144,35,
1900,629797,恐怖游泳馆,4241071.0,28336,159620,26,0.0
1901,590519,宝马狂想曲,4214344.0,22524,142417,29,
1902,560301,夜袭,4209607.0,1123,25820,163,
1903,4889,狼牙,4208000.0,8428,168774,24,
1904,589645,蓝色骨头,4202047.0,31084,134128,31,
1905,395763,漫长的婚约,4200000.0,0,0,0,
1906,629144,擒爱记,4176455.0,21333,136215,30,
1907,596538,绝录求生,4173810.0,13915,130776,31,
1908,466786,寻找狗托邦,4172805.0,12315,177062,23,
1909,422705,救我,4171035.0,14323,168798,24,
1910,594373,初恋这件小事,4157410.0,24634,135284,30,
1911,644374,魔都凶音,4148352.0,20710,160288,25,
1912,612667,邋遢大王奇遇记,4148349.0,14789,169909,24,
1913,589144,一八九四·甲午大海战,4146588.0,13990,145040,28,
1914,1145,青红,4143414.0,2811,29003,142,
1915,614308,狼少年,4142134.0,22676,132489,31,
1916,617277,时光恋人,4139793.0,30159,141082,29,0.0
1917,416713,傲慢与偏见,4132311.0,9555,136944,30,
1918,589319,迷城,4126503.0,13277,148148,27,
1919,597096,甜心巧克力,4125843.0,38056,128875,32,
1920,573650,舞力对决,4108535.0,15942,104189,39,
1921,639428,天眼传奇,4105529.0,14736,147335,27,
1922,1390,太行山上,4094322.0,225,5943,688,
1923,718,焦裕禄,4090021.0,2809,191437,21,
1924,619001,火山对对碰,4074327.0,32910,137164,29,
1925,315577,一线声机,4074000.0,0,0,0,
1926,609134,神通乡巴佬,4072757.0,18070,149801,27,
1927,468633,猎狼犬,4071966.0,711,3678,1107,
1928,630112,枕边诡影,4070957.0,29066,156401,26,
1929,639518,为了这片土地,4062755.0,1134,134558,30,
1930,639408,冰雪女王,4061420.0,24477,125637,32,1107.0
1931,638658,人皮拼图,4059234.0,43192,144781,28,
1932,6540,神探,4045868.0,14180,165348,24,
1933,565287,A面B面,4018120.0,9261,139473,28,
1934,424991,逃之夭夭,4011944.0,125,3321,1208,
1935,4956,六壮士,4010153.0,22,778,5154,
1936,497336,星星,4008051.0,17,1497,2677,
1937,596592,粉红女郎之爱人快跑,4005785.0,21113,122124,32,
1938,557964,亲密,4005771.0,9529,128430,31,
1939,1108,喜马拉雅王子,4005244.0,192,2141,1870,
1940,297473,做头,4003584.0,8,327,12243,
1941,924,绿茶,4002031.0,78,69,58000,
1942,500234,冷面赤心,4001396.0,12,51,78458,
1943,7059,旺角黑夜,4001275.0,23,364,10992,
1944,2803,地下铁,4000570.0,3,33,121229,
1945,4951,恋上你的床,4000489.0,14,51,78440,
1946,628733,灵臆事件,4000426.0,22589,143848,27,
1947,1029,男才女貌,4000205.0,9,76,52634,
1948,565304,绝对情感,4000020.0,3,2,2000010,
1949,431690,车神,4000000.0,0,0,0,
1950,360339,蒙娜丽莎的微笑,4000000.0,0,0,0,
1951,456995,假如爱有天意,4000000.0,0,0,0,
1952,4658,流星语,4000000.0,0,0,0,
1953,422357,喜剧明星,4000000.0,0,0,0,
1954,628843,诡新娘,3995840.0,30200,179471,22,
1955,608188,极地大反攻,3995431.0,14194,157872,25,
1956,592103,林肯律师,3991160.0,13821,124176,32,
1957,625385,使命召唤,3983418.0,33183,125942,31,
1958,588788,前度,3978472.0,5542,136998,29,
1959,642987,笨贼别跑,3970321.0,5828,133399,29,
1960,626129,林中小屋,3963603.0,17352,122477,32,
1961,457353,食神争霸,3962723.0,14929,161715,24,
1962,559891,第一军规,3956743.0,780,115384,34,
1963,641154,荒村怨灵,3955071.0,29483,150403,26,
1964,658945,第17届上海国际电影节放映影片,3950475.0,200,57155,69,
1965,590296,惊魂游戏,3948687.0,11823,128223,30,
1966,640215,十七岁,3947569.0,37134,140512,28,
1967,626997,水果宝贝之水果总动员,3926315.0,31989,156656,25,
1968,629547,不速之客,3923608.0,29202,122211,32,
1969,399928,男人百分百,3910000.0,0,0,0,
1970,588935,不怕贼惦记,3892594.0,18120,142081,27,
1971,480976,婚礼2008,3884609.0,8000,132545,29,
1972,595188,高举爱,3876761.0,19859,133291,29,
1973,639810,恐怖禁忌之红旗袍,3872187.0,29827,157967,24,
1974,589925,重返大海,3857138.0,18092,142725,27,
1975,391064,幸福终点站,3831000.0,0,0,0,
1976,613457,求爱嫁期,3822916.0,35429,126996,30,
1977,608943,红鹰侠,3804594.0,17839,125008,30,
1978,589760,芳心终结者,3798708.0,12177,131179,28,
1979,613096,禁忌游戏之迷藏,3796764.0,31652,128470,29,
1980,587986,房不剩防,3785404.0,17455,137541,27,
1981,608228,悬赏,3780698.0,19576,138097,27,
1982,593535,恋爱恐慌症,3776819.0,17146,126195,29,
1983,594393,光辉岁月,3766026.0,31214,122968,30,
1984,324707,孤胆拯救,3756596.0,11637,125597,29,
1985,589984,恋人絮语,3747583.0,10677,129397,28,
1986,595226,超时空救兵,3740384.0,12165,118000,31,
1987,590044,楼,3720309.0,35279,127409,29,0.0
1988,590528,荒岛情未了,3715581.0,23237,130797,28,
1989,638004,死亡笔记,3687909.0,26142,139664,26,
1990,430059,光荣岁月,3676060.0,4236,29536,124,
1991,1420,魔比斯环,3651338.0,25,97,37642,
1992,978,秘岸,3632785.0,11797,151714,23,
1993,642981,古曼,3632239.0,23930,165016,22,
1994,643572,记忆碎片,3611633.0,50263,137382,26,
1995,626987,太空熊猫总动员,3606763.0,17815,137758,26,136.0
1996,689,玉战士,3603054.0,34,1339,2690,
1997,629752,孤岛,3601739.0,29399,125358,28,
1998,303727,声梦奇缘,3590859.0,10947,126107,28,
1999,573921,隋朝来客,3584135.0,11554,146876,24,
2000,559711,天下第二,3569473.0,453,5535,644,
2001,617126,诡魇,3567809.0,18607,123217,28,
2002,592073,鸡妈鸭仔,3539064.0,14633,135925,26,
2003,657105,一万公里的约定,3534062.0,44252,126548,29,221846.0
2004,588808,爱封了,3527670.0,17945,116556,30,
2005,615831,大片,3522610.0,28010,119945,29,
2006,5951,三分钟先生,3502446.0,22,633,5533,
2007,6865,借兵,3501566.0,27,303,11556,
2008,595634,帝国秘符,3496814.0,25621,116580,29,
2009,615840,迷魂之密室逃脱,3485186.0,21914,121421,28,
2010,620987,安妮：纽约奇缘,3455731.0,28932,107088,32,
2011,559607,袁隆平,3447780.0,640,109924,31,
2012,594561,热浪球爱战,3444558.0,11277,123880,27,
2013,572816,蛇咒,3441709.0,10042,129048,26,
2014,652803,荒村凶间,3431012.0,30731,136573,25,
2015,630610,穿越硝烟的歌声,3411759.0,802,95062,35,0.0
2016,639124,红髅,3411347.0,16502,116237,29,
2017,639413,诡影迷情,3409259.0,34234,129040,26,
2018,612246,恋爱三万英尺,3405461.0,32072,116272,29,
2019,588525,盗亦有道,3396688.0,22287,114831,29,
2020,639864,夜色撩人,3393082.0,56486,111667,31,172100.0
2021,588934,秋之白华,3372363.0,4096,90754,37,
2022,631060,探灵档案,3340705.0,22239,112840,29,
2023,612734,模特魅影,3334531.0,24659,117272,28,
2024,592909,夜幕惊魂,3331857.0,22685,115719,28,
2025,595767,北漂鱼,3329640.0,21307,92759,35,
2026,595220,嘿·店,3327648.0,15067,116852,28,
2027,630044,我爸比我小四岁,3324129.0,9454,100123,33,
2028,596554,箭士柳白猿,3323786.0,33887,110387,30,
2029,597203,全城高考,3321227.0,14426,123047,26,
